ErrorTROETID,FirmTROETID,ErrorTCode,ErrorTReason,ErrorTType,RepairTStatus,CATTReporterTCRD,CATTReporterTIMID,SubmitterTID,OrderTID,OrderTKeyTDate,TradeTID,TradeTKeyTDate,FulfillmentTID,FulfillmentTKeyTDate,QuoteTID,QuoteTKeyTDate,AllocationTID,AllocationTKeyTDate,Symbol,OptionTID,EventTType,EventTTimestamp,SeqTNo,Side,Price,Quantity,SenderTIMID,ReceiverTIMID,Destination,RoutedTOrderTID,Session,TapeTTradeTID,ParentTOrderTID,ParentTOrderTKeyTDate,PriorTOrderTID,PriorTOrderTKeyTDate,PriorTFulfillmentTID,PriorTFillTKeyTDate,PriorTQuoteTID,PriorTQuoteTKeyTDate,PriorTAllocationTID,PriorTAllocationTKeyTDate,RoutingTParty,Exchange,ReportingTSideTExecutingTMPID,ReportingTSideTTradeTID,ContraTSideTExecutingTMPID,ContraTSideTTradeTID,MarketTCenterTID,FirmTDesignatedTID,RepairTTimestamp,RepairedTBy,RepairTType,RepairTOrg.TID,RepairTSource,CorrectionTDue,FileTName
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094147.160653153,,Buy,8.38,50,VCVW,NYSE,,VCW52600116291,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114909.699270740,,Sell,522.86,246,VCVW,NYSE,,VCW52600205897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142241.640594800,,Sell,12.8,100,VCVW,NYSE,,VCW52600278072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100659.205081331,,Short,22.85,100,VCVW,NYSE,,VCW52600142936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T132304.365370471,,Buy,19.33,500,VCVW,NYSE,,VCW52600249008,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120203.001950295,,Short,20.75,100,VCVW,NYSE,,VCW52600211999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T141643.274994743,,Sell,18.55,700,VCVW,NYSE,,VCW52600274125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T152304.636391880,,Buy,20.58,500,VCVW,NYSE,,VCW52600305052,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T092218.388072913,,Short,3.73,2000,VCVW,NYSE,,VCW52600088057,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135523.260282425,,Buy,18.6,600,VCVW,NYSE,,VCW52600265215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T115550.530338952,,Buy,25.9,100,VCVW,NYSE,,VCW52600208976,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T112341.407801476,,Sell,25.26,1000,VCVW,NYSE,,VCW52600192736,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T112203.336633146,,Sell,20.71,1000,VCVW,NYSE,,VCW52600191850,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121928.593257281,,Buy,19.07,500,VCVW,NYSE,,VCW52600219305,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105408.919285275,,Sell,18.93,100,VCVW,NYSE,,VCW52600176892,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131301.013826487,,Short,18.7,100,VCVW,NYSE,,VCW52600243821,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T152936.638987204,,Buy,24.25,100,VCVW,NYSE,,VCW52600308402,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T132958.995818456,,Buy,13.6,100,VCVW,NYSE,,VCW52600252973,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093407.191923895,,Buy,30.57,500,VCVW,NYSE,,VCW52600105513,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092949.379067551,,Buy,,100,VCVW,NYSE,,VCW52600097992,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110257.142069077,,Buy,1167.58,18,VCVW,NYSE,,VCW52600181271,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T131707.606384936,,Buy,19.52,100,VCVW,NYSE,,VCW52600245675,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131428.741690858,,Buy,25.33,200,VCVW,NYSE,,VCW52600244532,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095247.775017619,,Sell,18.36,1000,VCVW,NYSE,,VCW52600128457,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120250.403670953,,Buy,20.27,200,VCVW,NYSE,,VCW52600212458,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142751.578338500,,Short,21.93,100,VCVW,NYSE,,VCW52600280384,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T145100.897268322,,Sell,14.74,106,VCVW,NYSE,,VCW52600290783,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114451.975759336,,Short,523.45,100,VCVW,NYSE,,VCW52600203888,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093126.255473774,,Sell,24.67,1700,VCVW,NYSE,,VCW52600101113,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101030.580735652,,Buy,18.11,100,VCVW,NYSE,,VCW52600146050,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T125151.171279794,,Sell,18.46,200,VCVW,NYSE,,VCW52600232575,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131101.814047161,,Sell,20.75,187,VCVW,NYSE,,VCW52600242744,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T105524.349925653,,Buy,1167.52,18,VCVW,NYSE,,VCW52600177533,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094251.965758701,,Sell,131.19,25,VCVW,NYSE,,VCW52600117489,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110337.005677623,,Sell,27.43,10,VCVW,NYSE,,VCW52600181589,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T125605.426239347,,Buy,6.26,100,VCVW,NYSE,,VCW52600234587,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T080447.359024513,,Buy,12.5,300,VCVW,NYSE,,VCW52600042409,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T132748.107190112,,Sell,25.02,700,VCVW,NYSE,,VCW52600252014,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120352.433041262,,Sell,25.12,100,VCVW,NYSE,,VCW52600212797,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T152356.726399212,,Buy,19.24,200,VCVW,NYSE,,VCW52600305469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123347.592741618,,Sell,20.72,200,VCVW,NYSE,,VCW52600225352,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T155935.014592108,,Buy,31.26,100,VCVW,NYSE,,VCW52600327726,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T134312.598473488,,Short,18.78,100,VCVW,NYSE,,VCW52600259160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092916.092630277,,Buy,,2000,VCVW,NYSE,,VCW52600096620,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100519.650900909,,Buy,27.22,200,VCVW,NYSE,,VCW52600141326,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122633.544222405,,Sell,17.53,100,VCVW,NYSE,,VCW52600222178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150041.773104477,,Sell,15.53,200,VCVW,NYSE,,VCW52600295177,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T110233.854305728,,Buy,25.06,100,VCVW,NYSE,,VCW52600181059,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142236.075297109,,Sell,32.1,100,VCVW,NYSE,,VCW52600278019,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093547.986159814,,Short,19.45,100,VCVW,NYSE,,VCW52600108392,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155942.175151055,,Buy,23.55,100,VCVW,NYSE,,VCW52600328036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095752.225519901,,Short,29.54,100,VCVW,NYSE,,VCW52600134021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093022.155764936,,Sell,20.38,422,VCVW,NYSE,,VCW52600099193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155301.997183267,,Buy,23.22,1047,VCVW,NYSE,,VCW52600321045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093534.795147662,,Short,,100,VCVW,NYSE,,VCW52600108041,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T150223.472421250,,Sell,8.72,86,VCVW,NYSE,,VCW52600295779,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093411.363923604,,Short,31.28,2000,VCVW,NYSE,,VCW52600105638,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094509.679685515,,Buy,20.08,100,VCVW,NYSE,,VCW52600120000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101055.441246075,,Sell,20.39,500,VCVW,NYSE,,VCW52600146382,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T124416.625979355,,Sell,24.48,100,VCVW,NYSE,,VCW52600229406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T090011.070969826,,Sell,20.25,130,VCVW,NYSE,,VCW52600072659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T153049.810647805,,Buy,24,100,VCVW,NYSE,,VCW52600308923,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093010.865609989,,Short,21.33,100,VCVW,NYSE,,VCW52600098849,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114932.388538433,,Short,24.06,100,VCVW,NYSE,,VCW52600206104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T151614.032335792,,Buy,22.11,100,VCVW,NYSE,,VCW52600301676,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093220.655225471,,Short,24.56,100,VCVW,NYSE,,VCW52600102797,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T102944.748969244,,Sell,24.71,100,VCVW,NYSE,,VCW52600161686,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122138.095019652,,Sell,16.45,200,VCVW,NYSE,,VCW52600220040,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121445.142809816,,Short,19.1,600,VCVW,NYSE,,VCW52600217680,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T155734.169131799,,Sell,20.93,100,VCVW,NYSE,,VCW52600325117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102944.737799068,,Buy,17.43,100,VCVW,NYSE,,VCW52600161685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T140109.822912166,,Sell,24.62,1339,VCVW,NYSE,,VCW52600267670,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093547.423345907,,Short,19.46,100,VCVW,NYSE,,VCW52600108360,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093358.236826030,,Sell,16.47,1000,VCVW,NYSE,,VCW52600105305,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155825.844748225,,Buy,1174.53,10,VCVW,NYSE,,VCW52600326087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T145400.074665090,,Sell,17.88,100,VCVW,NYSE,,VCW52600292062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120410.510917815,,Sell,20.68,300,VCVW,NYSE,,VCW52600212926,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131457.294026326,,Sell,24.71,116,VCVW,NYSE,,VCW52600244707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120844.299043673,,Buy,25.18,1000,VCVW,NYSE,,VCW52600215085,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T114220.015921542,,Buy,19.12,400,VCVW,NYSE,,VCW52600202650,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092224.645609879,,Short,18.47,300,VCVW,NYSE,,VCW52600088123,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142044.535587660,,Buy,25.88,1000,VCVW,NYSE,,VCW52600277051,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155711.773525592,,Sell,25.08,561,VCVW,NYSE,,VCW52600324677,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092949.377882241,,Sell,,50,VCVW,NYSE,,VCW52600097990,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T124226.965973881,,Sell,17.98,200,VCVW,NYSE,,VCW52600228722,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093020.027859587,,Sell,20.38,500,VCVW,NYSE,,VCW52600099128,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T110346.276425106,,Sell,5.75,400,VCVW,NYSE,,VCW52600181686,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093958.805255043,,Buy,22.31,100,VCVW,NYSE,,VCW52600114099,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111136.277129773,,Buy,22.09,100,VCVW,NYSE,,VCW52600186348,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122247.682816081,,Short,21.96,100,VCVW,NYSE,,VCW52600220443,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155951.270514938,,Buy,21.75,300,VCVW,NYSE,,VCW52600328266,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101152.020168709,,Sell,23.57,100,VCVW,NYSE,,VCW52600147222,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T125330.878168340,,Buy,21.39,100,VCVW,NYSE,,VCW52600233229,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123906.476726310,,Sell,22.42,100,VCVW,NYSE,,VCW52600227233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T103804.554856922,,Buy,24.46,100,VCVW,NYSE,,VCW52600167124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T130339.806178848,,Short,20.52,100,VCVW,NYSE,,VCW52600238700,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T125413.881215364,,Buy,1169.05,15,VCVW,NYSE,,VCW52600233680,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T113126.224586094,,Buy,19.02,100,VCVW,NYSE,,VCW52600197039,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T102634.488108568,,Sell,19.58,100,VCVW,NYSE,,VCW52600159775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOM,20240530T152229.124105623,,Short,18.61,100,VCVW,NYSE,,VCW52600304720,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093140.561178477,,Sell,24.85,201,VCVW,NYSE,,VCW52600101514,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120058.105625709,,Sell,70,243,VCVW,NYSE,,VCW52600211446,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093127.337984088,,Buy,18.01,10,VCVW,NYSE,,VCW52600101140,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T104857.328995971,,Buy,11,100,VCVW,NYSE,,VCW52600173837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T103412.820056122,,Buy,21.3,100,VCVW,NYSE,,VCW52600164755,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093806.449723272,,Buy,18.33,100,VCVW,NYSE,,VCW52600111713,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T153813.181763943,,Sell,20.92,188,VCVW,NYSE,,VCW52600312493,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093717.794639911,,Buy,21.57,100,VCVW,NYSE,,VCW52600110638,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T145328.713849236,,Sell,24.58,100,VCVW,NYSE,,VCW52600291844,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T091633.499304578,,Short,8.19,100,VCVW,NYSE,,VCW52600083886,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094312.432372162,,Buy,21.12,100,VCVW,NYSE,,VCW52600117993,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T155252.430322271,,Short,11.75,100,VCVW,NYSE,,VCW52600320930,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093228.380565134,,Sell,9.69,500,VCVW,NYSE,,VCW52600102969,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101402.890887343,,Sell,23.39,100,VCVW,NYSE,,VCW52600149579,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101632.022571652,,Short,521.39,10,VCVW,NYSE,,VCW52600151732,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T122954.553435975,,Buy,10.7,100,VCVW,NYSE,,VCW52600223596,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T132014.803428236,,Short,25.68,100,VCVW,NYSE,,VCW52600247428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092949.111835057,,Buy,124.43,50,VCVW,NYSE,,VCW52600097958,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T112437.413234333,,Sell,16.62,36,VCVW,NYSE,,VCW52600193286,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095111.961729517,,Buy,23.04,100,VCVW,NYSE,,VCW52600126858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142902.222871558,,Sell,19.11,100,VCVW,NYSE,,VCW52600280955,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135326.826658385,,Buy,24.68,500,VCVW,NYSE,,VCW52600264276,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100140.989659451,,Buy,19.99,2000,VCVW,NYSE,,VCW52600137808,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101332.147813102,,Short,21.67,100,VCVW,NYSE,,VCW52600149072,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093123.936611613,,Sell,24.85,400,VCVW,NYSE,,VCW52600101065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T135245.356021099,,Sell,19.6,200,VCVW,NYSE,,VCW52600263919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100823.498414261,,Sell,19.19,200,VCVW,NYSE,,VCW52600144208,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093513.972562097,,Sell,158.6,100,VCVW,NYSE,,VCW52600107529,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T131034.930531435,,Short,252.05,50,VCVW,NYSE,,VCW52600242518,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111638.027624575,,Sell,19.08,200,VCVW,NYSE,,VCW52600188897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T090008.300117658,,Sell,25.57,56,VCVW,NYSE,,VCW52600072627,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T100646.029903571,,Buy,18.04,10,VCVW,NYSE,,VCW52600142718,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T134124.026908740,,Buy,30.03,1,VCVW,NYSE,,VCW52600258453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T095949.193419346,,Buy,1171.15,5,VCVW,NYSE,,VCW52600135884,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092955.833757066,,Short,25.1,500,VCVW,NYSE,,VCW52600098306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T093029.273601489,,Sell,18.87,100,VCVW,NYSE,,VCW52600099400,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T121434.528940925,,Sell,20.73,999,VCVW,NYSE,,VCW52600217635,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T092950.128740004,,Sell,,700,VCVW,NYSE,,VCW52600098042,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T142445.201912966,,Sell,12.8,200,VCVW,NYSE,,VCW52600278925,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T101241.322259216,,Sell,21.65,171,VCVW,NYSE,,VCW52600148345,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T120858.542501723,,Short,26.37,100,VCVW,NYSE,,VCW52600215195,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T111657.585331937,,Buy,25.74,100,VCVW,NYSE,,VCW52600189062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T123902.302315496,,Short,19.47,1000,VCVW,NYSE,,VCW52600227192,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T130152.887074316,,Sell,22.74,900,VCVW,NYSE,,VCW52600237447,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,EOA,20240530T094118.447705544,,Sell,21.08,100,VCVW,NYSE,,VCW52600115634,,,,,,,,,,,,,,,,,,,,,,,,,,,
