Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 111746.454316277,,Se,21.98,100,VCVW,NYSE,VCW52500181215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RITM PRA,,EOA,20240520 110356.668003117,,Bu,24.81,100,VCVW,NYSE,VCW52500173340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240520 093244.908337910,,Se,20.55,100,VCVW,NYSE,VCW52500097950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRH,,EOA,20240520 114644.135053157,,Bu,23.04,121,VCVW,NYSE,VCW52500196449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLB,,EOA,20240520 134432.820975875,,Se,83.5,10,VCVW,NYSE,VCW52500238275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HIMS,,EOA,20240520 095339.446845814,,Sh,17.98,300,VCVW,NYSE,VCW52500119998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240520 094447.888279925,,Bu,1172.65,20,VCVW,NYSE,VCW52500111184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 132255.244389413,,Sh,1178.29,10,VCVW,NYSE,VCW52500229438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NWLI,,EOA,20240520 152428.798676562,,Bu,488.3,2,VCVW,NYSE,VCW52500276360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CODI PRB,,EOA,20240520 103947.623098080,,Bu,24.61,200,VCVW,NYSE,VCW52500156948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OCN,,EOA,20240520 144701.345317287,,Sh,25.67,50,VCVW,NYSE,VCW52500261850,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240520 093155.546626447,,Se,23.14,400,VCVW,NYSE,VCW52500096774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPMT PRA,,EOA,20240520 115707.844968984,,Se,16.45,62,VCVW,NYSE,VCW52500201460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRJ,,EOA,20240520 132347.173433874,,Se,21.28,2000,VCVW,NYSE,VCW52500229721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RZC,,EOA,20240520 093847.050918123,,Bu,26.14,100,VCVW,NYSE,VCW52500104888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATRI,,EOA,20240520 154229.107429590,,Sh,478.35,15,VCVW,NYSE,VCW52500285189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240520 101403.370902095,,Se,203.5,12,VCVW,NYSE,VCW52500138551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGE,,EOA,20240520 093904.337593961,,Sh,19.09,100,VCVW,NYSE,VCW52500105319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CGABL,,EOA,20240520 123118.471440392,,Bu,17.95,100,VCVW,NYSE,VCW52500213012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HQL,,EOA,20240520 085423.025956099,,Sh,14.2,100,VCVW,NYSE,VCW52500072498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240520 102351.294659665,,Bu,29.56,1,VCVW,NYSE,VCW52500145818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRH,,EOA,20240520 094511.079717040,,Se,21.13,2000,VCVW,NYSE,VCW52500111600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PERF,,EOA,20240520 093212.996123329,,Se,2.23,200,VCVW,NYSE,VCW52500097194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GME,,EOA,20240520 110601.821287674,,Se,21.15,50,VCVW,NYSE,VCW52500174567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRD,,EOA,20240520 105703.760632012,,Bu,18.72,100,VCVW,NYSE,VCW52500169090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EML,,EOA,20240520 093741.247828498,,Bu,28.01,100,VCVW,NYSE,VCW52500103829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RFMZ,,EOA,20240520 091701.356132326,,Bu,13.75,100,VCVW,NYSE,VCW52500083115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHL PRC,,EOA,20240520 111012.199812094,,Bu,25.59,100,VCVW,NYSE,VCW52500176973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MYN,,EOA,20240520 142514.758150936,,Sh,10.4,100,VCVW,NYSE,VCW52500254204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AUB PRA,,EOA,20240520 100923.989876841,,Bu,22.45,100,VCVW,NYSE,VCW52500134940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRJ,,EOA,20240520 113547.034212726,,Sh,21.3,100,VCVW,NYSE,VCW52500190854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STT PRG,,EOA,20240520 094107.816514316,,Bu,24.08,100,VCVW,NYSE,VCW52500107472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GL PRD,,EOA,20240520 095345.410906455,,Bu,14.73,200,VCVW,NYSE,VCW52500120074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NUW,,EOA,20240520 094045.799151801,,Bu,13.56,100,VCVW,NYSE,VCW52500107069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRF,,EOA,20240520 113417.887795624,,Se,23.1,100,VCVW,NYSE,VCW52500190092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRL,,EOA,20240520 114512.108411458,,Sh,21.67,100,VCVW,NYSE,VCW52500195627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SF PRD,,EOA,20240520 104143.254015881,,Se,17.89,89,VCVW,NYSE,VCW52500158486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RM,,EOA,20240520 125141.813713431,,Bu,29.25,5,VCVW,NYSE,VCW52500219008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LANDP,,EOA,20240520 152058.286511969,,Se,19.84,100,VCVW,NYSE,VCW52500274522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRK,,EOA,20240520 094641.483432890,,Bu,20.24,100,VCVW,NYSE,VCW52500113049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240520 154321.730389829,,Bu,1174.26,20,VCVW,NYSE,VCW52500285616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRI,,EOA,20240520 143821.308431860,,Bu,23.13,100,VCVW,NYSE,VCW52500259086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMSD,,EOA,20240520 132815.295115393,,Se,24.27,200,VCVW,NYSE,VCW52500231832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECCV,,EOA,20240520 091156.800857437,,Bu,22.61,392,VCVW,NYSE,VCW52500081467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AC,,EOA,20240520 152509.153420304,,Sh,34.26,80,VCVW,NYSE,VCW52500276731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRH,,EOA,20240520 104643.277225461,,Se,21.71,200,VCVW,NYSE,VCW52500162212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 115556.480344509,,Sh,1643.99,2,VCVW,NYSE,VCW52500200873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OCN,,EOA,20240520 093522.400755906,,Sh,26.11,50,VCVW,NYSE,VCW52500101182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240520 151653.251023551,,Bu,22.9,100,VCVW,NYSE,VCW52500272446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NZF,,EOA,20240520 120234.270281498,,Bu,12.06,700,VCVW,NYSE,VCW52500203737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHH,,EOA,20240520 144736.600277564,,Bu,119.59,10,VCVW,NYSE,VCW52500262163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SITC PRA,,EOA,20240520 113742.001886239,,Bu,22.28,100,VCVW,NYSE,VCW52500191656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MKL,,EOA,20240520 153652.167238639,,Sh,1641,10,VCVW,NYSE,VCW52500282205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 141109.158500060,,Se,7715.85,9,VCVW,NYSE,VCW52500249172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PSA PRP,,EOA,20240520 094338.347445349,,Bu,17.63,100,VCVW,NYSE,VCW52500110041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ECAT,,EOA,20240520 093918.342943503,,Bu,17.13,700,VCVW,NYSE,VCW52500105573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BODI,,EOA,20240520 155558.320574409,,Bu,9.38,51,VCVW,NYSE,VCW52500295627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TQQQ,,EOA,20240520 125208.788555299,,Bu,,4,VCVW,NYSE,VCW52500219136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GRBK PRA,,EOA,20240520 114050.190792717,,Bu,23.25,100,VCVW,NYSE,VCW52500193441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DBRG PRJ,,EOA,20240520 102041.963686980,,Bu,22.95,100,VCVW,NYSE,VCW52500143641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240520 155756.148970269,,Bu,195.36,10,VCVW,NYSE,VCW52500297862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GL PRD,,EOA,20240520 141204.843585126,,Se,15.19,100,VCVW,NYSE,VCW52500249504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SQSP,,EOA,20240520 092341.684867587,,Bu,43.59,500,VCVW,NYSE,VCW52500086029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RILYK,,EOA,20240520 100255.218611312,,Se,21.55,100,VCVW,NYSE,VCW52500129324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATH PRD,,EOA,20240520 121438.236403067,,Bu,18.76,100,VCVW,NYSE,VCW52500208032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALL PRH,,EOA,20240520 123156.172827191,,Bu,22.45,500,VCVW,NYSE,VCW52500213187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTG,,EOA,20240520 102026.474357498,,Se,19.45,400,VCVW,NYSE,VCW52500143456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CMCM,,EOA,20240520 092437.639594683,,Sh,4.75,100,VCVW,NYSE,VCW52500086443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ODC,,EOA,20240520 125854.100776136,,Bu,81.14,337,VCVW,NYSE,VCW52500221183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SNDA,,EOA,20240520 102826.024951245,,Se,32.42,488,VCVW,NYSE,VCW52500148964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 103439.181481534,,Sh,1178.7,10,VCVW,NYSE,VCW52500153178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KREF PRA,,EOA,20240520 102923.004279764,,Bu,18.85,100,VCVW,NYSE,VCW52500149655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIGZ,,EOA,20240520 101553.795685910,,Bu,7.68,500,VCVW,NYSE,VCW52500140008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRK,,EOA,20240520 093217.536170904,,Bu,23.27,100,VCVW,NYSE,VCW52500097328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PACS,,EOA,20240520 093014.762625795,,Sh,28.81,500,VCVW,NYSE,VCW52500093807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM,,EOA,20240520 145300.339217271,,Bu,196.44,100,VCVW,NYSE,VCW52500263925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SWI,,EOA,20240520 092953.394006920,,Bu,12.04,500,VCVW,NYSE,VCW52500092979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RWAYL,,EOA,20240520 094237.625351171,,Bu,24.65,100,VCVW,NYSE,VCW52500108944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,XFLT PRA,,EOA,20240520 092736.420901389,,Bu,24.7,300,VCVW,NYSE,VCW52500089064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRI,,EOA,20240520 103448.853964391,,Sh,24.05,50,VCVW,NYSE,VCW52500153414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CTA PRB,,EOA,20240520 095817.589017736,,Se,69.98,100,VCVW,NYSE,VCW52500124829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VOYA PRB,,EOA,20240520 145446.928495220,,Bu,24.4,30,VCVW,NYSE,VCW52500264804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240520 122408.048811561,,Bu,7721.6,10,VCVW,NYSE,VCW52500210893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRD,,EOA,20240520 104224.763562281,,Bu,24.92,100,VCVW,NYSE,VCW52500159143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATLCP,,EOA,20240520 133404.595518643,,Bu,21.87,100,VCVW,NYSE,VCW52500234128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TBB,,EOA,20240520 095106.223301073,,Bu,22.84,100,VCVW,NYSE,VCW52500117480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPMT PRA,,EOA,20240520 115716.830241979,,Bu,16.27,100,VCVW,NYSE,VCW52500201608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZKH,,EOA,20240520 134000.557537280,,Sh,11.49,22,VCVW,NYSE,VCW52500236416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SCHW PRD,,EOA,20240520 092220.532263241,,Bu,24.88,200,VCVW,NYSE,VCW52500085355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JPM PRD,,EOA,20240520 103226.554492954,,Bu,24.76,100,VCVW,NYSE,VCW52500151730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,FFIE,,EOA,20240520 093559.128607230,,Sh,2.01,1000,VCVW,NYSE,VCW52500101884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TNP PRF,,EOA,20240520 095418.649048711,,Se,26.49,1000,VCVW,NYSE,VCW52500120679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OXSQG,,EOA,20240520 093408.945165521,,Bu,22.22,100,VCVW,NYSE,VCW52500099770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRL,,EOA,20240520 095929.839324674,,Se,21.66,80,VCVW,NYSE,VCW52500125965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BSVN,,EOA,20240520 113453.794843670,,Bu,29.48,1,VCVW,NYSE,VCW52500190372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DTW,,EOA,20240520 101033.194039369,,Se,23.2,1434,VCVW,NYSE,VCW52500136016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRP,,EOA,20240520 093209.280075697,,Bu,23.92,600,VCVW,NYSE,VCW52500097093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,C PRN,,EOA,20240520 151037.253795889,,Bu,29.26,1000,VCVW,NYSE,VCW52500270136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CB,,EOA,20240520 092950.149490521,,Se,,101,VCVW,NYSE,VCW52500092804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASB PRF,,EOA,20240520 094458.946529152,,Se,20.13,100,VCVW,NYSE,VCW52500111381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASBA,,EOA,20240520 101340.524559166,,Bu,22.39,100,VCVW,NYSE,VCW52500138269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ITIC,,EOA,20240520 101926.925038756,,Bu,162.43,20,VCVW,NYSE,VCW52500142579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ENO,,EOA,20240520 115736.043292457,,Bu,22.97,100,VCVW,NYSE,VCW52500201770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,COF PRN,,EOA,20240520 152732.061237713,,Bu,16.67,100,VCVW,NYSE,VCW52500277724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BFZ,,EOA,20240520 093245.301865122,,Bu,11.77,200,VCVW,NYSE,VCW52500097974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MET PRA,,EOA,20240520 103433.084157702,,Sh,24.9,100,VCVW,NYSE,VCW52500153082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SEAL PRA,,EOA,20240520 135912.772804475,,Bu,24.91,100,VCVW,NYSE,VCW52500244386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OPP PRB,,EOA,20240520 111057.773577771,,Bu,18.43,1000,VCVW,NYSE,VCW52500177354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRA,,EOA,20240520 094627.547552899,,Bu,20.4,275,VCVW,NYSE,VCW52500112873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NC,,EOA,20240520 093612.428291873,,Bu,30.21,100,VCVW,NYSE,VCW52500102148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PCG,,EOA,20240520 093211.671929974,,Se,18.64,156,VCVW,NYSE,VCW52500097161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GCV,,EOA,20240520 091419.196574369,,Bu,3.61,500,VCVW,NYSE,VCW52500082266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IPB,,EOA,20240520 093331.774050336,,Bu,24.88,200,VCVW,NYSE,VCW52500099075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CTNT,,EOA,20240520 122637.007954316,,Sh,,500,VCVW,NYSE,VCW52500211480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SYF PRA,,EOA,20240520 103118.634624492,,Se,18.42,436,VCVW,NYSE,VCW52500151013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HCI,,EOA,20240520 120050.707333711,,Se,100.62,50,VCVW,NYSE,VCW52500203041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEY PRL,,EOA,20240520 093556.096562318,,Bu,22.67,100,VCVW,NYSE,VCW52500101842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JXN,,EOA,20240520 095300.042678129,,Bu,78.33,10,VCVW,NYSE,VCW52500119414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,OXY WS,,EOA,20240520 092440.486690023,,Bu,41.05,100,VCVW,NYSE,VCW52500086461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 095007.398487395,,Se,21.96,100,VCVW,NYSE,VCW52500116375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CLDT PRA,,EOA,20240520 103446.694204876,,Bu,21.25,100,VCVW,NYSE,VCW52500153395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH,,EOA,20240520 150452.379076055,,Bu,195.33,10,VCVW,NYSE,VCW52500268005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,EGP,,EOA,20240520 142728.310500117,,Bu,166.95,21,VCVW,NYSE,VCW52500255020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRR,,EOA,20240520 114223.969878550,,Bu,17.55,211,VCVW,NYSE,VCW52500194154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CTNT,,EOA,20240520 134717.414747381,,Sh,6.97,300,VCVW,NYSE,VCW52500239576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRF,,EOA,20240520 095029.825012255,,Bu,25.27,100,VCVW,NYSE,VCW52500116725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JACK,,EOA,20240520 115434.081808260,,Sh,54.21,10,VCVW,NYSE,VCW52500200325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRI,,EOA,20240520 095753.271847877,,Bu,25.13,100,VCVW,NYSE,VCW52500124384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BKKT,,EOA,20240520 152051.052294361,,Sh,14.8,1,VCVW,NYSE,VCW52500274454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240520 155743.117018076,,Bu,1177.6,10,VCVW,NYSE,VCW52500297625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UMH PRD,,EOA,20240520 141924.592016386,,Bu,22.52,100,VCVW,NYSE,VCW52500252271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BEPJ,,EOA,20240520 155734.177355976,,Bu,25.11,100,VCVW,NYSE,VCW52500297420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ANVS,,EOA,20240520 132414.086297116,,Bu,8.12,200,VCVW,NYSE,VCW52500229957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZIONP,,EOA,20240520 102856.547630094,,Bu,20.44,100,VCVW,NYSE,VCW52500149292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NKSH,,EOA,20240520 144103.249867804,,Se,30.88,4,VCVW,NYSE,VCW52500259953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOC,,EOA,20240520 155100.012917115,,Bu,13.56,100,VCVW,NYSE,VCW52500290402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ELC,,EOA,20240520 103822.049808137,,Bu,21.43,100,VCVW,NYSE,VCW52500155872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SOJD,,EOA,20240520 111747.728316823,,Se,21.95,100,VCVW,NYSE,VCW52500181256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GGN PRB,,EOA,20240520 145413.344228212,,Bu,21.06,100,VCVW,NYSE,VCW52500264424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
