Error ROE ID,Firm ROE ID,Error Code,Error Reason,Error Type,Repair Status,CAT Reporter CRD,CAT Reporter IMID,Submitter ID,Order ID,Order Key Date,Trade ID,Trade Key Date,Fulfillment ID,Fulfillment Key Date,Quote ID,Quote Key Date,Allocation ID,Allocation Key Date,Symbol,Option ID,Event Type,Event Timestamp,Seq No,Side,Price,Quantity,Sender IMID,Receiver IMID,Destination,Routed Order ID,Session,Tape Trade ID,Parent Order ID,Parent Order Key Date,Prior Order ID,Prior Order Key Date,Prior Fulfillment ID,Prior Fill Key Date,Prior Quote ID,Prior Quote Key Date,Prior Allocation ID,Prior Allocation Key Date,Routing Party,Exchange,Reporting Side Executing MPID,Reporting Side Trade ID,Contra Side Executing MPID,Contra Side Trade ID,Market Center ID,Firm Designated ID,Repair Timestamp,Repaired By,Repair Type,Repair Org. ID,Repair Source,Correction Due,File Name
,,,,,,,,,,,,,,,,,,,QGEN,,EOA,20240620T100405.266811231,,Buy,,300,VCVW,NYSE,,VCW52810178156,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240620T093533.811342570,,Short,24.86,100,VCVW,NYSE,,VCW52810144598,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JBL,,EOA,20240621T093203.110379942,,Short,110.84,100,VCVW,NYSE,,VCW52820131046,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CNTX,,EOA,20240620T154933.135513289,,Buy,,500,VCVW,NYSE,,VCW52810340264,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240621T110808.964846348,,Buy,25.01,141,VCVW,NYSE,,VCW52820219494,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DELL,,EOA,20240620T100910.151289544,,Short,152.94,100,VCVW,NYSE,,VCW52810182484,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VLD,,EOA,20240620T093350.689150298,,Sell,2.94,400,VCVW,NYSE,,VCW52810142134,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AIZN,,EOA,20240621T104314.403629230,,Buy,21.03,500,VCVW,NYSE,,VCW52820202447,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T110119.951585524,,Buy,22.38,100,VCVW,NYSE,,VCW52820215376,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSC,,EOA,20240620T154645.934673842,,Sell,6.88,97,VCVW,NYSE,,VCW52810338688,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRL,,EOA,20240620T093210.927593212,,Buy,20.8,100,VCVW,NYSE,,VCW52810139798,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PGRU,,EOA,20240620T100739.559146013,,Buy,4.77,100,VCVW,NYSE,,VCW52810181132,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WAFDP,,EOA,20240621T110117.563146833,,Sell,14.96,89,VCVW,NYSE,,VCW52820215350,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T093327.611072550,,Buy,1178.21,10,VCVW,NYSE,,VCW52810141710,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRM,,EOA,20240620T101154.155053039,,Sell,21.34,45,VCVW,NYSE,,VCW52810185460,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240620T100747.029652381,,Buy,24.62,100,VCVW,NYSE,,VCW52810181236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240620T111202.544177752,,Buy,23.16,300,VCVW,NYSE,,VCW52810227217,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BIPH,,EOA,20240621T100049.534488241,,Sell,17.12,84,VCVW,NYSE,,VCW52820166575,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CNTX,,EOA,20240620T154933.371495201,,Buy,,500,VCVW,NYSE,,VCW52810340266,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SRG PRA,,EOA,20240621T143839.181290285,,Buy,20.35,200,VCVW,NYSE,,VCW52820315217,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T102959.349010781,,Buy,1179.14,15,VCVW,NYSE,,VCW52810200357,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ATHS,,EOA,20240620T113806.347950477,,Sell,25.55,1768,VCVW,NYSE,,VCW52810242184,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CODI PRA,,EOA,20240620T144943.271680491,,Sell,24.42,100,VCVW,NYSE,,VCW52810312870,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DY,,EOA,20240621T110552.497879208,,Sell,163.93,20,VCVW,NYSE,,VCW52820218086,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ALUR,,EOA,20240620T111221.532980106,,Buy,3.21,300,VCVW,NYSE,,VCW52810227509,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,REXR PRC,,EOA,20240621T114701.787915717,,Sell,20.78,200,VCVW,NYSE,,VCW52820239811,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ZKH,,EOA,20240621T093411.885839713,,Sell,3.76,200,VCVW,NYSE,,VCW52820134135,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MSDL,,EOA,20240621T155559.493857214,,Buy,,500,VCVW,NYSE,,VCW52820357296,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIM PRA,,EOA,20240621T152106.929472235,,Buy,21.6,100,VCVW,NYSE,,VCW52820333390,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRC,,EOA,20240620T154929.668009570,,Sell,24.19,100,VCVW,NYSE,,VCW52810340234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,JBK,,EOA,20240620T122930.324964152,,Buy,24.93,100,VCVW,NYSE,,VCW52810260412,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BH A,,EOA,20240621T134509.728055179,,Sell,918.91,9,VCVW,NYSE,,VCW52820288983,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HFRO PRA,,EOA,20240620T122518.292538137,,Buy,19.1,100,VCVW,NYSE,,VCW52810258812,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLR PRL,,EOA,20240621T102703.352108280,,Buy,20.94,100,VCVW,NYSE,,VCW52820190205,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BOH PRA,,EOA,20240620T150109.070016284,,Buy,16.15,100,VCVW,NYSE,,VCW52810318003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GNTY,,EOA,20240620T112044.687649639,,Buy,29.12,100,VCVW,NYSE,,VCW52810232688,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KEX,,EOA,20240620T154125.263979520,,Buy,118.11,50,VCVW,NYSE,,VCW52810336170,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVAX,,EOA,20240621T154536.921565433,,Buy,13.72,100,VCVW,NYSE,,VCW52820346567,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TWO PRB,,EOA,20240621T093238.087131098,,Sell,22.75,100,VCVW,NYSE,,VCW52820131919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRS,,EOA,20240621T092414.252486374,,Sell,20.93,4147,VCVW,NYSE,,VCW52820118178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240621T093910.015398915,,Buy,1180.3,20,VCVW,NYSE,,VCW52820141054,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AMZN,,EOA,20240620T111734.800743223,,Sell,185.91,100,VCVW,NYSE,,VCW52810230711,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRZ,,EOA,20240620T093059.462904859,,Sell,20.56,300,VCVW,NYSE,,VCW52810138022,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BNH,,EOA,20240620T154802.292374147,,Sell,17.32,700,VCVW,NYSE,,VCW52810339392,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGB,,EOA,20240621T121448.171962987,,Buy,23.21,100,VCVW,NYSE,,VCW52820250745,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LBRDP,,EOA,20240620T153005.272054748,,Buy,22.41,200,VCVW,NYSE,,VCW52810331094,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240621T094625.353144021,,Sell,24.04,300,VCVW,NYSE,,VCW52820150179,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHL PRC,,EOA,20240621T110140.675961243,,Buy,25.72,100,VCVW,NYSE,,VCW52820215685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ADC PRA,,EOA,20240620T115345.357561075,,Buy,17.65,100,VCVW,NYSE,,VCW52810249300,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VHC,,EOA,20240621T155128.671115225,,Buy,5.23,400,VCVW,NYSE,,VCW52820351293,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PRT,,EOA,20240621T094352.363014770,,Short,3.85,300,VCVW,NYSE,,VCW52820147165,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CAAP,,EOA,20240621T155030.635068128,,Buy,17.55,500,VCVW,NYSE,,VCW52820350006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TDS PRV,,EOA,20240620T124134.562078033,,Short,17.82,356,VCVW,NYSE,,VCW52810265307,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PGRU,,EOA,20240620T110859.315273654,,Buy,4.82,100,VCVW,NYSE,,VCW52810225067,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRA,,EOA,20240620T101614.470129820,,Short,23.83,100,VCVW,NYSE,,VCW52810189555,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STG,,EOA,20240620T103318.480162436,,Buy,6.9,100,VCVW,NYSE,,VCW52810202851,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NEE,,EOA,20240621T091253.304279405,,Short,75.39,2000,VCVW,NYSE,,VCW52820111631,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240621T103022.319178344,,Buy,23.67,200,VCVW,NYSE,,VCW52820192708,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CCRD,,EOA,20240621T112143.326557762,,Sell,14.18,44,VCVW,NYSE,,VCW52820227173,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNMA,,EOA,20240621T134129.908887980,,Buy,24.94,100,VCVW,NYSE,,VCW52820287610,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC,,EOA,20240621T092944.572848331,,Buy,,2000,VCVW,NYSE,,VCW52820126233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ONIT,,EOA,20240621T140418.408628648,,Sell,23.29,2,VCVW,NYSE,,VCW52820296961,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T130842.068039398,,Buy,615830,1,VCVW,NYSE,,VCW52820272062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MS PRO,,EOA,20240620T093030.749725127,,Buy,19.3,300,VCVW,NYSE,,VCW52810137281,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PMT PRB,,EOA,20240621T095046.011516146,,Sell,24.19,800,VCVW,NYSE,,VCW52820155405,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240620T103047.020890998,,Buy,1180.51,7,VCVW,NYSE,,VCW52810201010,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WMT,,EOA,20240620T092949.545594602,,Buy,,100,VCVW,NYSE,,VCW52810135615,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTM,,EOA,20240621T154133.796349350,,Short,1857.1,25,VCVW,NYSE,,VCW52820344296,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTB PRH,,EOA,20240621T093424.551792958,,Buy,23.89,100,VCVW,NYSE,,VCW52820134406,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MRK,,EOA,20240620T092946.236750873,,Buy,,200,VCVW,NYSE,,VCW52810135490,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,USB PRS,,EOA,20240620T092931.282720863,,Short,19.95,100,VCVW,NYSE,,VCW52810134750,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SDS,,EOA,20240620T095502.663000104,,Buy,23.07,100,VCVW,NYSE,,VCW52810168669,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SKIL,,EOA,20240621T103253.591028533,,Short,10.4,5,VCVW,NYSE,,VCW52820195180,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T154651.629548449,,Buy,614640,1,VCVW,NYSE,,VCW52810338725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRL,,EOA,20240621T110135.957412645,,Short,1197.29,10,VCVW,NYSE,,VCW52820215648,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MITT PRA,,EOA,20240621T152241.348453532,,Buy,20.25,500,VCVW,NYSE,,VCW52820334207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRD,,EOA,20240621T100714.909210126,,Sell,23.09,94,VCVW,NYSE,,VCW52820172475,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BAC PRM,,EOA,20240620T132532.413675777,,Buy,23.06,175,VCVW,NYSE,,VCW52810281160,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AGM PRG,,EOA,20240620T093738.241843273,,Buy,19.55,200,VCVW,NYSE,,VCW52810147658,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GAB PRH,,EOA,20240621T102616.575097820,,Buy,21.01,100,VCVW,NYSE,,VCW52820189589,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGB,,EOA,20240620T113746.451086121,,Buy,23.18,100,VCVW,NYSE,,VCW52810241957,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NOTE,,EOA,20240621T091323.554566267,,Buy,1.28,3500,VCVW,NYSE,,VCW52820111884,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGB,,EOA,20240620T094232.324782375,,Short,23.45,200,VCVW,NYSE,,VCW52810153672,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,IDE,,EOA,20240621T091845.736457408,,Short,10.57,500,VCVW,NYSE,,VCW52820114648,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T103741.124796339,,Buy,608160.03,1,VCVW,NYSE,,VCW52810205695,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GDV PRH,,EOA,20240621T122216.815346782,,Sell,22.9,100,VCVW,NYSE,,VCW52820253339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240621T152855.287695349,,Short,7622.8,10,VCVW,NYSE,,VCW52820337242,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MEI,,EOA,20240620T094010.301409021,,Sell,9.84,54,VCVW,NYSE,,VCW52810150685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NLY PRI,,EOA,20240620T093353.979935572,,Sell,25.45,353,VCVW,NYSE,,VCW52810142221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RF PRE,,EOA,20240621T101906.001540282,,Buy,17.62,100,VCVW,NYSE,,VCW52820182978,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MFA PRB,,EOA,20240621T105710.386922149,,Sell,21.04,100,VCVW,NYSE,,VCW52820212376,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AHL PRD,,EOA,20240620T101121.771828720,,Sell,20.29,50,VCVW,NYSE,,VCW52810184711,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,MTH,,EOA,20240621T104835.984969404,,Buy,161.58,20,VCVW,NYSE,,VCW52820206261,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ASBA,,EOA,20240620T112439.474924477,,Sell,22.48,100,VCVW,NYSE,,VCW52810234908,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T095947.018032887,,Sell,612680,1,VCVW,NYSE,,VCW52810173570,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KBH,,EOA,20240620T092941.601227423,,Sell,,1000,VCVW,NYSE,,VCW52810135215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TVC,,EOA,20240620T093119.307773652,,Sell,22.43,200,VCVW,NYSE,,VCW52810138542,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,KIM PRM,,EOA,20240620T101154.879454348,,Sell,21.31,100,VCVW,NYSE,,VCW52810185503,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RZC,,EOA,20240620T095418.964289852,,Sell,26.28,67,VCVW,NYSE,,VCW52810167961,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ENO,,EOA,20240620T095336.487342913,,Buy,22.74,300,VCVW,NYSE,,VCW52810167279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BOH PRA,,EOA,20240620T145914.583303724,,Buy,16.15,100,VCVW,NYSE,,VCW52810317114,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BML PRL,,EOA,20240621T155202.451352371,,Sell,22.48,700,VCVW,NYSE,,VCW52820351929,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGB,,EOA,20240620T152515.789323434,,Sell,23.27,200,VCVW,NYSE,,VCW52810328812,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ABR PRE,,EOA,20240621T114649.521409255,,Sell,18.18,100,VCVW,NYSE,,VCW52820239727,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,STG,,EOA,20240620T111055.027406615,,Short,7.17,100,VCVW,NYSE,,VCW52810226306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NYCB PRA,,EOA,20240620T095919.559616413,,Short,18.16,200,VCVW,NYSE,,VCW52810173056,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NVR,,EOA,20240620T094851.001898864,,Sell,7555.99,1,VCVW,NYSE,,VCW52810161584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240621T154616.529000607,,Buy,615530.03,2,VCVW,NYSE,,VCW52820347078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGD,,EOA,20240620T114248.195786227,,Short,24.16,500,VCVW,NYSE,,VCW52810244289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AC,,EOA,20240621T094228.775690310,,Buy,33.85,100,VCVW,NYSE,,VCW52820145553,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,TRTX PRC,,EOA,20240621T113427.734727097,,Buy,16.49,100,VCVW,NYSE,,VCW52820233735,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,HAL,,EOA,20240621T155621.091525680,,Buy,33.53,2000,VCVW,NYSE,,VCW52820357845,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,VBF,,EOA,20240620T110158.081371369,,Short,16.2,100,VCVW,NYSE,,VCW52810221265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BC PRC,,EOA,20240620T144707.786318423,,Sell,24.86,100,VCVW,NYSE,,VCW52810311919,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,AFGB,,EOA,20240620T133009.222733439,,Sell,23.38,100,VCVW,NYSE,,VCW52810282347,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T101739.650458603,,Short,609749.97,1,VCVW,NYSE,,VCW52810190680,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LXFR,,EOA,20240621T092952.023036084,,Short,12.04,1600,VCVW,NYSE,,VCW52820126630,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,C PRN,,EOA,20240621T112535.786706213,,Sell,29.7,3869,VCVW,NYSE,,VCW52820229177,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T120415.979459554,,Buy,610550,1,VCVW,NYSE,,VCW52810252897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GTLS PRB,,EOA,20240621T155734.349055019,,Short,56.89,100,VCVW,NYSE,,VCW52820359649,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PBI PRB,,EOA,20240621T110202.299337166,,Sell,18.41,600,VCVW,NYSE,,VCW52820215897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CHH,,EOA,20240621T105143.529166416,,Buy,117.9,10,VCVW,NYSE,,VCW52820208665,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NEE,,EOA,20240621T092026.555434823,,Short,75.4,300,VCVW,NYSE,,VCW52820115623,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SILA,,EOA,20240621T092936.081003452,,Buy,20.8,2000,VCVW,NYSE,,VCW52820125872,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GUT PRC,,EOA,20240621T111413.363077578,,Short,24.19,100,VCVW,NYSE,,VCW52820223093,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WFC PRL,,EOA,20240621T125852.746632773,,Buy,1181.13,10,VCVW,NYSE,,VCW52820268233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DELL,,EOA,20240620T092943.695756891,,Sell,,143,VCVW,NYSE,,VCW52810135326,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BBSI,,EOA,20240621T135327.578279702,,Buy,135.18,5,VCVW,NYSE,,VCW52820292435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240621T155108.616389652,,Sell,25.02,91,VCVW,NYSE,,VCW52820350844,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,WTFCP,,EOA,20240620T155850.834323550,,Buy,24.75,100,VCVW,NYSE,,VCW52810349839,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DJCO,,EOA,20240621T103036.964223500,,Buy,368.2,10,VCVW,NYSE,,VCW52820192941,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,CIM PRA,,EOA,20240621T110152.206680970,,Sell,21.67,300,VCVW,NYSE,,VCW52820215788,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,BRK A,,EOA,20240620T103537.098817419,,Sell,609380,1,VCVW,NYSE,,VCW52810204604,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GPJA,,EOA,20240621T124430.709902354,,Buy,24.95,100,VCVW,NYSE,,VCW52820262020,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,ONIT,,EOA,20240621T152415.022384051,,Buy,22.72,5,VCVW,NYSE,,VCW52820334932,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GAB PRG,,EOA,20240620T111236.075027246,,Buy,21.07,100,VCVW,NYSE,,VCW52810227655,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,RDZN,,EOA,20240621T095458.606860883,,Buy,2.05,100,VCVW,NYSE,,VCW52820160687,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DLNG PRB,,EOA,20240620T103032.564939662,,Buy,25.8,100,VCVW,NYSE,,VCW52810200852,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DHR,,EOA,20240620T093004.157556609,,Buy,,100,VCVW,NYSE,,VCW52810136450,,,,,,,,,,,,,,,,,,,,,,,,,,,
